id,Trial_Number,Fairness_score,PlayerProposedAmount,OpponentProposedAmount,TotalAmountAtStake,Gender,StimulusCentre,StakeImg,ReappraisalText,ReappraisalDirection,PunishingType,Stimuli_OnsetTime,Stimuli_RTTime,Stimuli_RT,Stimuli_RESP,AcceptOffer
217719,4,3,2,4,6,f,Marny.jpg,pieFS3.bmp,Marny used her mother's social security number to open a credit card account.,1,reputation,87827,93190,5363,p,0
217719,5,1,9,9,18,m,Jack.jpg,pieFS1.bmp,Jack cheated on his taxes and is now under investigation for tax fraud.,1,reputation,105384,109577,4193,p,0
217719,6,4,1,4,5,f,Kelly.jpg,pieFS4.bmp,Kelly is raising money to buy gifts for children in need.,2,na,121787,125152,3365,q,1
217719,7,5,1,9,10,f,Arianna.jpg,pieFS5.bmp,Arianna just won the lottery,1,resources,137337,141113,3776,p,0
217719,8,3,6,14,20,m,Saul.jpg,pieFS3.bmp,Saul is a veteran having trouble finding employment.,2,na,153306,156525,3219,p,0
217719,9,5,1,9,10,m,Daniel.jpg,pieFS5.bmp,Daniel is hiding his taxable income in Switzerland.,1,reputation,168722,176657,7935,p,0
217719,10,2,3,4,7,f,Maria.jpg,pieFS2.bmp,Maria illegally parks in the disabled parking spots when she can.,1,reputation,188854,191886,3032,p,0
217719,11,3,4,9,13,m,Michael.jpg,pieFS3.bmp,Michael stole his elderly father's prescription medications.,1,reputation,204087,206510,2423,p,0
217719,12,3,2,4,6,f,Fay.jpg,pieFS3.bmp,Fay cannot afford to send her son to college.,2,na,218701,224754,6053,q,1
217719,13,4,3,12,15,m,George.jpg,pieFS4.bmp,George underreports his company's earnings and pockets the profits.,1,reputation,236944,240161,3217,p,0
217719,14,3,2,4,6,f,Emily.jpg,pieFS3.bmp,Emily's car with her bag and credit cards was recently stolen.,2,na,252344,257209,4865,p,0
217719,15,5,1,9,10,m,Tony.jpg,pieFS5.bmp,Tony declared bankruptcy after he was laid off.,2,na,269416,273952,4536,p,0
217719,16,5,1,9,10,f,Fiona.jpg,pieFS5.bmp,Fiona regularly fires employees to avoid promoting them.,1,reputation,286153,288801,2648,p,0
217719,17,3,3,7,10,f,Joanna.jpg,pieFS3.bmp,Joanna just found out that her husband has incurred a large credit card debt.,2,na,301001,305277,4276,p,0
217719,18,2,6,9,15,m,Brad.jpg,pieFS2.bmp,Brad takes valuables from his friends' homes when asked to house-sit.,1,reputation,317455,324051,6596,p,0
217719,19,5,2,18,20,m,Peter.jpg,pieFS5.bmp,Peter was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,336249,340905,4656,q,1
217719,20,2,6,9,15,m,Ben.jpg,pieFS2.bmp,Ben was mugged and had his wallet stolen.,2,na,353087,356894,3807,q,1
217719,21,2,8,12,20,f,Jackie.jpg,pieFS2.bmp,Jackie is a highly paid actress,1,resources,369072,372592,3520,p,0
217719,22,4,3,12,15,f,Cindy.jpg,pieFS4.bmp,Cindy has to take an unpaid leave of absence because her mother broke her hip.,2,na,384790,390293,5503,q,1
217719,23,4,2,8,10,m,Mark.jpg,pieFS4.bmp,Mark often goes through and steals the neighbors' mail.,1,reputation,402464,408347,5883,p,0
217719,24,4,1,4,5,m,Jared.jpg,pieFS4.bmp,Jared is a well paid lawyer,1,resources,420539,423417,2878,q,1
217719,25,1,8,8,16,m,Ricky.jpg,pieFS1.bmp,Ricky is a retiree,2,na,435605,439846,4241,q,1
217719,26,3,5,11,16,f,Monica.jpg,pieFS3.bmp,Monica got a large cash bonus from her boss,1,resources,452058,454658,2600,p,0
217719,27,4,3,12,15,m,Don.jpg,pieFS4.bmp,Don has been unable to find a job for over a year.,2,na,466856,470519,3663,q,1
217719,28,4,2,8,10,f,Lauren.jpg,pieFS4.bmp,Lauren was a victim of identity theft and is now thousands of dollars in debt.,2,na,482691,487750,5059,q,1
217719,29,3,5,11,16,m,Kevin.jpg,pieFS3.bmp,Kevin lost his house in a fire,2,na,499947,507419,7472,q,1
217719,30,5,1,9,10,f,Beth.jpg,pieFS5.bmp,Beth secretly gambles with her husband's savings.,1,reputation,519610,525699,6089,p,0
217719,31,1,5,5,10,f,Sharon.jpg,pieFS1.bmp,Sharon claims false expenses for her reportable work travel.,1,reputation,537886,541725,3839,p,0
217719,32,5,2,18,20,m,Darnell.jpg,pieFS5.bmp,Darnell just found $50 on the street,1,resources,553922,561735,7813,q,1
217719,33,5,1,9,10,f,Eileen.jpg,pieFS5.bmp,Eileen works two waitressing jobs to pay her bills.,2,na,573903,578853,4950,q,1
217719,34,3,4,9,13,m,Alan.jpg,pieFS3.bmp,Alan just bought an expensive sports car,1,resources,591025,595221,4196,q,1
217719,35,5,1,9,10,m,Taymar.jpg,pieFS5.bmp,Taymar is saving for his son's operation,2,na,607378,614103,6725,q,1
217719,36,1,10,10,20,f,Emma.jpg,pieFS1.bmp,Emma works as a cleaner in a hotel,2,na,626290,630676,4386,p,0
217719,37,5,2,18,20,f,Janet.jpg,pieFS5.bmp,Janet's husband is a wealthy investment banker,1,resources,642877,645883,3006,p,0
217719,38,5,2,18,20,m,Paul.jpg,pieFS5.bmp,Paul bullies his employees to put in extra hours at work.,1,reputation,658076,662264,4188,p,0
217719,39,2,7,10,17,f,Miriam.jpg,pieFS2.bmp,Miriam can't afford to pay her medical bills,2,na,674462,678131,3669,p,0
217719,40,4,3,12,15,f,Jean.jpg,pieFS4.bmp,Jean just received a huge cash settlement,1,resources,690331,693825,3494,p,0
217719,41,5,1,9,10,f,Sammy.jpg,pieFS5.bmp,Sammy takes discarded food from grocery stores to feed her children.,2,na,706015,711074,5059,q,1
217719,42,2,3,4,7,m,Matt.jpg,pieFS2.bmp,Matt is homeless,2,na,723271,727629,4358,p,0
217719,43,4,4,16,20,m,Ian.jpg,pieFS4.bmp,Ian is saving to pay his university fees,2,na,739824,743623,3799,q,1
217719,44,3,6,14,20,m,Edward.jpg,pieFS3.bmp,Edward just lost his job,2,na,755826,759578,3752,q,1
217719,45,3,2,4,6,f,Mary.jpg,pieFS3.bmp,Mary is going to be evicted because she is behind on her rent,2,na,771795,775140,3345,p,0
217719,46,3,3,7,10,f,Jenny.jpg,pieFS3.bmp,Jenny steals her coworkers' tips to buy alcohol.,1,reputation,787312,792483,5171,p,0
217719,47,4,2,8,10,m,Stuart.jpg,pieFS4.bmp,Stuart lives in a luxury penthouse apartment,1,resources,804651,807501,2850,q,1
217719,48,3,3,7,10,m,Justin.jpg,pieFS3.bmp,Justin employs illegal immigrants and pays them less than minimum wage.,1,reputation,819667,824845,5178,p,0
217719,49,3,4,9,13,m,Nick.jpg,pieFS3.bmp,Nick stole money from his mother's wallet.,1,reputation,837056,842802,5746,p,0
217719,50,4,4,16,20,f,Louise.jpg,pieFS4.bmp,Louise owns an international company,1,resources,854981,860131,5150,q,1
217719,51,4,4,16,20,f,Trish.jpg,pieFS4.bmp,Trish received a large inheritance from a distant relative,1,resources,872321,877680,5359,p,0
217719,52,5,2,18,20,m,Joe.jpg,pieFS5.bmp,Joe could not afford his mortgage and his home was foreclosed.,2,na,889878,893317,3439,q,1
217909,1,4,3,12,15,f,Kelly.jpg,pieFS4.bmp,Kelly got a large cash bonus from her boss,1,resources,47787,52095,4308,q,1
217909,2,2,6,9,15,m,Brad.jpg,pieFS2.bmp,Brad lives in a luxury penthouse apartment,1,resources,64286,68795,4509,q,1
217909,3,4,1,4,5,m,Alan.jpg,pieFS4.bmp,Alan is hiding his taxable income in Switzerland.,1,reputation,80967,83276,2309,q,1
217909,4,5,2,18,20,m,Peter.jpg,pieFS5.bmp,Peter stole money from his mother's wallet.,1,reputation,95467,100116,4649,q,1
217909,5,1,5,5,10,f,Fiona.jpg,pieFS1.bmp,Fiona owns an international company,1,resources,112299,115136,2837,q,1
217909,6,5,2,18,20,f,Louise.jpg,pieFS5.bmp,Louise received a large inheritance from a distant relative,1,resources,127298,130776,3478,q,1
217909,7,3,4,9,13,m,George.jpg,pieFS3.bmp,George underreports his company's earnings and pockets the profits.,1,reputation,142948,145216,2268,q,1
217909,8,3,4,9,13,m,Joe.jpg,pieFS3.bmp,Joe is a well paid lawyer,1,resources,157365,158677,1312,q,1
217909,9,3,2,4,6,f,Arianna.jpg,pieFS3.bmp,Arianna is a single mother,2,na,170833,174056,3223,q,1
217909,10,5,2,18,20,m,Mark.jpg,pieFS5.bmp,Mark lost his life savings when his small business failed,2,na,186233,189057,2824,q,1
217909,11,5,1,9,10,f,Fay.jpg,pieFS5.bmp,Fay just won the lottery,1,resources,201233,202597,1364,q,1
217909,12,2,6,9,15,m,Daniel.jpg,pieFS2.bmp,Daniel is a retiree,2,na,214751,216097,1346,q,1
217909,13,4,1,4,5,f,Joanna.jpg,pieFS4.bmp,Joanna was a victim of identity theft and is now thousands of dollars in debt.,2,na,228269,230417,2148,q,1
217909,14,1,9,9,18,m,Nick.jpg,pieFS1.bmp,Nick cheated on his taxes and is now under investigation for tax fraud.,1,reputation,242570,243857,1287,q,1
217909,15,3,4,9,13,m,Ricky.jpg,pieFS3.bmp,Ricky just bought an expensive sports car,1,resources,256005,257997,1992,q,1
217909,16,4,2,8,10,f,Eileen.jpg,pieFS4.bmp,Eileen works two waitressing jobs to pay her bills.,2,na,270155,271618,1463,q,1
217909,17,4,2,8,10,f,Trish.jpg,pieFS4.bmp,Trish cannot afford to send her son to college.,2,na,283774,285298,1524,q,1
217909,18,2,8,12,20,f,Jackie.jpg,pieFS2.bmp,Jackie just received a huge cash settlement,1,resources,297458,298638,1180,q,1
217909,19,4,4,16,20,m,Ben.jpg,pieFS4.bmp,Ben is a veteran having trouble finding employment.,2,na,310810,312038,1228,q,1
217909,20,1,10,10,20,f,Maria.jpg,pieFS1.bmp,Maria takes discarded food from grocery stores to feed her children.,2,na,324212,325858,1646,q,1
217909,21,4,2,8,10,m,Sam.jpg,pieFS4.bmp,Sam stole his elderly father's prescription medications.,1,reputation,338013,341678,3665,q,1
217909,22,3,5,11,16,f,Janet.jpg,pieFS3.bmp,Janet regularly fires employees to avoid promoting them.,1,reputation,353829,355379,1550,q,1
217909,23,3,5,11,16,m,Taymar.jpg,pieFS3.bmp,Taymar is saving for his son's operation,2,na,367530,369118,1588,q,1
217909,24,4,4,16,20,f,Sammy.jpg,pieFS4.bmp,Sammy steals her coworkers' tips to buy alcohol.,1,reputation,381265,382899,1634,q,1
217909,25,4,3,12,15,f,Jenny.jpg,pieFS4.bmp,Jenny just lost her small business after a franchise moved in next door.,2,na,395066,396819,1753,q,1
217909,26,4,4,16,20,f,Emma.jpg,pieFS4.bmp,Emma secretly gambles with her husband's savings.,1,reputation,408967,410359,1392,q,1
217909,27,3,6,14,20,m,Jack.jpg,pieFS3.bmp,Jack declared bankruptcy after he was laid off.,2,na,422519,425179,2660,q,1
217909,28,3,3,7,10,m,Edward.jpg,pieFS3.bmp,Edward bullies his employees to put in extra hours at work.,1,reputation,437335,438539,1204,q,1
217909,29,4,1,4,5,m,Justin.jpg,pieFS4.bmp,Justin just lost his job,2,na,450704,452999,2295,q,1
217909,30,3,3,7,10,f,Monica.jpg,pieFS3.bmp,Monica used her mother's social security number to open a credit card account.,1,reputation,465171,466160,989,q,1
217909,31,3,2,4,6,f,Emily.jpg,pieFS3.bmp,Emily is raising money to buy gifts for children in need.,2,na,478306,480900,2594,q,1
217909,32,5,2,18,20,m,Michael.jpg,pieFS5.bmp,Michael takes valuables from his friends' homes when asked to house-sit.,1,reputation,493073,495520,2447,q,1
217909,33,3,6,14,20,m,Don.jpg,pieFS3.bmp,Don was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,507690,509740,2050,q,1
217909,34,5,1,9,10,m,Ian.jpg,pieFS5.bmp,Ian was mugged and had his wallet stolen.,2,na,521924,524360,2436,q,1
217909,35,2,3,4,7,f,Deborah.jpg,pieFS2.bmp,Deborah illegally parks in the disabled parking spots when she can.,1,reputation,536525,538940,2415,q,1
217909,36,4,2,8,10,m,Tony.jpg,pieFS4.bmp,Tony often goes through and steals the neighbors' mail.,1,reputation,551092,552040,948,q,1
217909,37,2,7,10,17,f,Jean.jpg,pieFS2.bmp,Jean's car with her bag and credit cards was recently stolen.,2,na,564194,567181,2987,q,1
217909,38,5,1,9,10,m,Stuart.jpg,pieFS5.bmp,Stuart has been unable to find a job for over a year.,2,na,579343,580961,1618,q,1
217909,39,5,1,9,10,f,Kay.jpg,pieFS5.bmp,Kay claims false expenses for her reportable work travel.,1,reputation,593128,595461,2333,q,1
217909,40,5,1,9,10,f,Beth.jpg,pieFS5.bmp,Beth works as a cleaner in a hotel,2,na,607612,610581,2969,q,1
217909,41,5,2,18,20,m,Kevin.jpg,pieFS5.bmp,Kevin lost his house in a fire,2,na,622812,626142,3330,q,1
217909,42,3,2,4,6,f,Mary.jpg,pieFS3.bmp,Mary's husband is a wealthy investment banker,1,resources,638394,641041,2647,q,1
217909,43,4,3,12,15,m,Saul.jpg,pieFS4.bmp,Saul just found $50 on the street,1,resources,653277,655282,2005,q,1
217909,44,4,3,12,15,m,Darnell.jpg,pieFS4.bmp,Darnell is homeless,2,na,667511,670122,2611,q,1
217909,45,5,1,9,10,f,Lauren.jpg,pieFS5.bmp,Lauren just found out that her husband has incurred a large credit card debt.,2,na,682328,684342,2014,q,1
217909,46,5,1,9,10,f,Marny.jpg,pieFS5.bmp,Marny is a highly paid actress,1,resources,696562,697862,1300,q,1
217909,47,5,1,9,10,m,Paul.jpg,pieFS5.bmp,Paul employs illegal immigrants and pays them less than minimum wage.,1,reputation,710064,711522,1458,q,1
217909,48,3,2,4,6,f,Cindy.jpg,pieFS3.bmp,Cindy has to take an unpaid leave of absence because her mother broke her hip.,2,na,723749,725863,2114,q,1
217909,49,1,8,8,16,m,Matt.jpg,pieFS1.bmp,Matt is saving to pay his university fees,2,na,738066,741263,3197,q,1
217909,50,3,3,7,10,f,Miriam.jpg,pieFS3.bmp,Miriam can't afford to pay her medical bills,2,na,753482,755823,2341,q,1
217909,51,2,3,4,7,m,Jared.jpg,pieFS2.bmp,Jared could not afford his mortgage and his home was foreclosed.,2,na,768032,768863,831,q,1
217909,52,5,1,9,10,f,Sharon.jpg,pieFS5.bmp,Sharon is going to be evicted because she is behind on her rent,2,na,781068,783003,1935,q,1
217988,1,5,2,18,20,m,Joe.jpg,pieFS5.bmp,Joe could not afford his mortgage and his home was foreclosed.,2,na,37257,39693,2436,q,1
217988,2,3,2,4,6,f,Sammy.jpg,pieFS3.bmp,Sammy illegally parks in the disabled parking spots when she can.,1,reputation,51890,53873,1983,q,1
217988,3,3,2,4,6,f,Eileen.jpg,pieFS3.bmp,Eileen's car with her bag and credit cards was recently stolen.,2,na,66024,67973,1949,q,1
217988,4,5,1,9,10,f,Maria.jpg,pieFS5.bmp,Maria just found out that her husband has incurred a large credit card debt.,2,na,80142,80453,311,q,1
217988,5,4,4,16,20,f,Fiona.jpg,pieFS4.bmp,Fiona claims false expenses for her reportable work travel.,1,reputation,92628,97613,4985,p,0
217988,6,1,10,10,20,f,Janet.jpg,pieFS1.bmp,Janet works as a cleaner in a hotel,2,na,109808,110973,1165,q,1
217988,7,4,1,4,5,m,Don.jpg,pieFS4.bmp,Don is saving to pay his university fees,2,na,123127,124133,1006,q,1
217988,8,4,3,12,15,f,Miriam.jpg,pieFS4.bmp,Miriam's husband is a wealthy investment banker,1,resources,136279,137233,954,q,1
217988,9,5,1,9,10,f,Joanna.jpg,pieFS5.bmp,Joanna is a highly paid actress,1,resources,149381,151073,1692,q,1
217988,10,4,1,4,5,f,Kelly.jpg,pieFS4.bmp,Kelly has to take an unpaid leave of absence because her mother broke her hip.,2,na,163248,164293,1045,q,1
217988,11,2,6,9,15,m,Jack.jpg,pieFS2.bmp,Jack lives in a luxury penthouse apartment,1,resources,176450,177413,963,q,1
217988,12,1,5,5,10,f,Monica.jpg,pieFS1.bmp,Monica got a large cash bonus from her boss,1,resources,189569,190573,1004,q,1
217988,13,4,3,12,15,f,Deborah.jpg,pieFS4.bmp,Deborah was a victim of identity theft and is now thousands of dollars in debt.,2,na,202737,203893,1156,q,1
217988,14,5,1,9,10,f,Arianna.jpg,pieFS5.bmp,Arianna can't afford to pay her medical bills,2,na,216056,216913,857,q,1
217988,15,3,3,7,10,m,Taymar.jpg,pieFS3.bmp,Taymar is hiding his taxable income in Switzerland.,1,reputation,229074,231213,2139,q,1
217988,16,4,2,8,10,f,Emma.jpg,pieFS4.bmp,Emma is going to be evicted because she is behind on her rent,2,na,243375,244413,1038,q,1
217988,17,3,3,7,10,f,Louise.jpg,pieFS3.bmp,Louise owns an international company,1,resources,256560,258073,1513,q,1
217988,18,5,2,18,20,m,George.jpg,pieFS5.bmp,George underreports his company's earnings and pockets the profits.,1,reputation,270245,272613,2368,p,0
217988,19,4,2,8,10,f,Lauren.jpg,pieFS4.bmp,Lauren works two waitressing jobs to pay her bills.,2,na,284762,285754,992,q,1
217988,20,5,2,18,20,f,Sharon.jpg,pieFS5.bmp,Sharon received a large inheritance from a distant relative,1,resources,297914,299954,2040,q,1
217988,21,5,1,9,10,f,Fay.jpg,pieFS5.bmp,Fay is a single mother,2,na,312114,314034,1920,q,1
217988,22,4,2,8,10,m,Daniel.jpg,pieFS4.bmp,Daniel is a well paid lawyer,1,resources,326182,327654,1472,q,1
217988,23,2,3,4,7,f,Jean.jpg,pieFS2.bmp,Jean just received a huge cash settlement,1,resources,339816,341174,1358,q,1
217988,24,5,2,18,20,m,Matt.jpg,pieFS5.bmp,Matt stole money from his mother's wallet.,1,reputation,353351,355154,1803,p,0
217988,25,2,3,4,7,m,Michael.jpg,pieFS2.bmp,Michael lost his life savings when his small business failed,2,na,367302,368134,832,q,1
217988,26,4,2,8,10,m,Saul.jpg,pieFS4.bmp,Saul cheated on his taxes and is now under investigation for tax fraud.,1,reputation,380304,382454,2150,p,0
217988,27,5,1,9,10,m,Tony.jpg,pieFS5.bmp,Tony is a veteran having trouble finding employment.,2,na,394605,395474,869,q,1
217988,28,3,6,14,20,m,Justin.jpg,pieFS3.bmp,Justin is a retiree,2,na,407624,408814,1190,q,1
217988,29,3,4,9,13,m,Jared.jpg,pieFS3.bmp,Jared just bought an expensive sports car,1,resources,420975,421714,739,q,1
217988,30,2,7,10,17,f,Emily.jpg,pieFS2.bmp,Emily takes discarded food from grocery stores to feed her children.,2,na,433861,434534,673,q,1
217988,31,3,4,9,13,m,Peter.jpg,pieFS3.bmp,Peter stole his elderly father's prescription medications.,1,reputation,446696,447794,1098,p,0
217988,32,4,4,16,20,f,Cindy.jpg,pieFS4.bmp,Cindy steals her coworkers' tips to buy alcohol.,1,reputation,459948,461274,1326,p,0
217988,33,2,8,12,20,f,Mary.jpg,pieFS2.bmp,Mary just won the lottery,1,resources,473433,474454,1021,q,1
217988,34,5,1,9,10,m,Stuart.jpg,pieFS5.bmp,Stuart declared bankruptcy after he was laid off.,2,na,486601,487794,1193,q,1
217988,35,4,3,12,15,m,Ian.jpg,pieFS4.bmp,Ian takes valuables from his friends' homes when asked to house-sit.,1,reputation,499970,500894,924,p,0
217988,36,2,6,9,15,m,Nick.jpg,pieFS2.bmp,Nick was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,513072,514374,1302,q,1
217988,37,3,3,7,10,f,Jenny.jpg,pieFS3.bmp,Jenny just lost her small business after a franchise moved in next door.,2,na,526540,527434,894,q,1
217988,38,3,2,4,6,f,Beth.jpg,pieFS3.bmp,Beth cannot afford to send her son to college.,2,na,539625,540614,989,q,1
217988,39,4,4,16,20,m,Ricky.jpg,pieFS4.bmp,Ricky is saving for his son's operation,2,na,552777,553735,958,q,1
217988,40,5,1,9,10,f,Jackie.jpg,pieFS5.bmp,Jackie used her mother's social security number to open a credit card account.,1,reputation,565912,567515,1603,p,0
217988,41,3,5,11,16,m,Ben.jpg,pieFS3.bmp,Ben was mugged and had his wallet stolen.,2,na,579663,580155,492,q,1
217988,42,5,1,9,10,m,Kevin.jpg,pieFS5.bmp,Kevin often goes through and steals the neighbors' mail.,1,reputation,592333,593035,702,p,0
217988,43,1,8,8,16,m,Brad.jpg,pieFS1.bmp,Brad has been unable to find a job for over a year.,2,na,605235,606335,1100,q,1
217988,44,5,2,18,20,m,Mark.jpg,pieFS5.bmp,Mark lost his house in a fire,2,na,618486,619535,1049,q,1
217988,45,1,9,9,18,m,Alan.jpg,pieFS1.bmp,Alan bullies his employees to put in extra hours at work.,1,reputation,631688,632275,587,p,0
217988,46,4,1,4,5,m,Darnell.jpg,pieFS4.bmp,Darnell just found $50 on the street,1,resources,644424,645295,871,q,1
217988,47,4,3,12,15,m,Paul.jpg,pieFS4.bmp,Paul just lost his job,2,na,657493,658555,1062,q,1
217988,48,3,5,11,16,f,Trish.jpg,pieFS3.bmp,Trish regularly fires employees to avoid promoting them.,1,reputation,670711,671335,624,p,0
217988,49,3,2,4,6,f,Marny.jpg,pieFS3.bmp,Marny is raising money to buy gifts for children in need.,2,na,683497,684315,818,q,1
217988,50,5,1,9,10,f,Kay.jpg,pieFS5.bmp,Kay secretly gambles with her husband's savings.,1,reputation,696465,698235,1770,p,0
217988,51,3,4,9,13,m,Edward.jpg,pieFS3.bmp,Edward employs illegal immigrants and pays them less than minimum wage.,1,reputation,710400,712155,1755,p,0
217988,52,3,6,14,20,m,Sam.jpg,pieFS3.bmp,Sam is homeless,2,na,724301,725315,1014,q,1
218207,1,5,1,9,10,m,Justin.jpg,pieFS5.bmp,Justin bullies his employees to put in extra hours at work.,1,reputation,45503,49724,4221,m,0
218207,2,5,1,9,10,f,Miriam.jpg,pieFS5.bmp,Miriam owns an international company,1,resources,61823,63865,2042,m,0
218207,3,3,2,4,6,f,Kelly.jpg,pieFS3.bmp,Kelly got a large cash bonus from her boss,1,resources,75968,81944,5976,z,1
218207,4,2,3,4,7,m,Michael.jpg,pieFS2.bmp,Michael lost his house in a fire,2,na,94060,96680,2620,z,1
218207,5,3,4,9,13,m,Brad.jpg,pieFS3.bmp,Brad just found $50 on the street,1,resources,108775,114227,5452,z,1
218207,6,4,2,8,10,f,Cindy.jpg,pieFS4.bmp,Cindy was a victim of identity theft and is now thousands of dollars in debt.,2,na,126332,131273,4941,z,1
218207,7,4,4,16,20,f,Mary.jpg,pieFS4.bmp,Mary received a large inheritance from a distant relative,1,resources,143370,144986,1616,m,0
218207,8,5,1,9,10,f,Janet.jpg,pieFS5.bmp,Janet is a single mother,2,na,157082,159431,2349,m,0
218207,9,4,3,12,15,f,Sharon.jpg,pieFS4.bmp,Sharon just won the lottery,1,resources,171528,174994,3466,m,0
218207,10,4,1,4,5,f,Lauren.jpg,pieFS4.bmp,Lauren works two waitressing jobs to pay her bills.,2,na,187079,189917,2838,z,1
218207,11,5,1,9,10,m,Peter.jpg,pieFS5.bmp,Peter is homeless,2,na,202011,205678,3667,z,1
218207,12,1,8,8,16,m,Saul.jpg,pieFS1.bmp,Saul is saving to pay his university fees,2,na,217795,221215,3420,z,1
218207,13,5,2,18,20,m,Edward.jpg,pieFS5.bmp,Edward just lost his job,2,na,233312,241544,8232,m,0
218207,14,3,3,7,10,f,Marny.jpg,pieFS3.bmp,Marny just received a huge cash settlement,1,resources,253645,254795,1150,m,0
218207,15,5,1,9,10,f,Deborah.jpg,pieFS5.bmp,Deborah takes discarded food from grocery stores to feed her children.,2,na,266888,272744,5856,z,1
218207,16,3,3,7,10,m,Don.jpg,pieFS3.bmp,Don lives in a luxury penthouse apartment,1,resources,284812,289219,4407,m,0
218207,17,2,3,4,7,f,Monica.jpg,pieFS2.bmp,Monica steals her coworkers' tips to buy alcohol.,1,reputation,301316,306688,5372,m,0
218207,18,4,2,8,10,f,Emma.jpg,pieFS4.bmp,Emma cannot afford to send her son to college.,2,na,318773,325676,6903,z,1
218207,19,4,4,16,20,f,Trish.jpg,pieFS4.bmp,Trish regularly fires employees to avoid promoting them.,1,reputation,337768,340174,2406,m,0
218207,20,2,7,10,17,f,Jean.jpg,pieFS2.bmp,Jean just lost her small business after a franchise moved in next door.,2,na,352265,355644,3379,z,1
218207,21,2,8,12,20,f,Emily.jpg,pieFS2.bmp,Emily used her mother's social security number to open a credit card account.,1,reputation,367731,372317,4586,z,1
218207,22,3,3,7,10,f,Eileen.jpg,pieFS3.bmp,Eileen is raising money to buy gifts for children in need.,2,na,384402,386665,2263,z,1
218207,23,3,4,9,13,m,Taymar.jpg,pieFS3.bmp,Taymar employs illegal immigrants and pays them less than minimum wage.,1,reputation,398765,402371,3606,m,0
218207,24,2,6,9,15,m,Ricky.jpg,pieFS2.bmp,Ricky could not afford his mortgage and his home was foreclosed.,2,na,414466,417013,2547,z,1
218207,25,1,9,9,18,m,Sam.jpg,pieFS1.bmp,Sam stole money from his mother's wallet.,1,reputation,429114,430857,1743,z,1
218207,26,3,5,11,16,f,Arianna.jpg,pieFS3.bmp,Arianna secretly gambles with her husband's savings.,1,reputation,442925,445875,2950,m,0
218207,27,3,5,11,16,m,Ian.jpg,pieFS3.bmp,Ian lost his life savings when his small business failed,2,na,457974,460984,3010,z,1
218207,28,2,6,9,15,m,Paul.jpg,pieFS2.bmp,Paul is hiding his taxable income in Switzerland.,1,reputation,473073,477646,4573,z,1
218207,29,5,2,18,20,m,Nick.jpg,pieFS5.bmp,Nick cheated on his taxes and is now under investigation for tax fraud.,1,reputation,489744,492897,3153,m,0
218207,30,3,6,14,20,m,Kevin.jpg,pieFS3.bmp,Kevin is a veteran having trouble finding employment.,2,na,504993,508536,3543,z,1
218207,31,4,2,8,10,m,Joe.jpg,pieFS4.bmp,Joe underreports his company's earnings and pockets the profits.,1,reputation,520627,523555,2928,m,0
218207,32,4,1,4,5,m,Daniel.jpg,pieFS4.bmp,Daniel is a well paid lawyer,1,resources,535643,539731,4088,m,0
218207,33,4,2,8,10,m,Mark.jpg,pieFS4.bmp,Mark stole his elderly father's prescription medications.,1,reputation,551829,553872,2043,m,0
218207,34,5,1,9,10,f,Sammy.jpg,pieFS5.bmp,Sammy illegally parks in the disabled parking spots when she can.,1,reputation,565958,569377,3419,m,0
218207,35,5,2,18,20,m,Tony.jpg,pieFS5.bmp,Tony declared bankruptcy after he was laid off.,2,na,581475,584796,3321,m,0
218207,36,4,3,12,15,m,Darnell.jpg,pieFS4.bmp,Darnell takes valuables from his friends' homes when asked to house-sit.,1,reputation,596891,599781,2890,m,0
218207,37,5,1,9,10,m,Ben.jpg,pieFS5.bmp,Ben was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,611873,614423,2550,m,0
218207,38,4,3,12,15,f,Joanna.jpg,pieFS4.bmp,Joanna's car with her bag and credit cards was recently stolen.,2,na,626521,631475,4954,m,0
218207,39,1,10,10,20,f,Jenny.jpg,pieFS1.bmp,Jenny just found out that her husband has incurred a large credit card debt.,2,na,643559,645440,1881,z,1
218207,40,4,4,16,20,m,Jared.jpg,pieFS4.bmp,Jared is a retiree,2,na,657521,659409,1888,m,0
218207,41,3,6,14,20,m,Matt.jpg,pieFS3.bmp,Matt was mugged and had his wallet stolen.,2,na,671483,675013,3530,z,1
218207,42,5,2,18,20,f,Beth.jpg,pieFS5.bmp,Beth claims false expenses for her reportable work travel.,1,reputation,687101,689785,2684,m,0
218207,43,5,1,9,10,f,Kay.jpg,pieFS5.bmp,Kay works as a cleaner in a hotel,2,na,701882,705093,3211,m,0
218207,44,5,1,9,10,f,Louise.jpg,pieFS5.bmp,Louise's husband is a wealthy investment banker,1,resources,717181,720375,3194,m,0
218207,45,5,2,18,20,m,George.jpg,pieFS5.bmp,George just bought an expensive sports car,1,resources,732464,735439,2975,m,0
218207,46,3,4,9,13,m,Jack.jpg,pieFS3.bmp,Jack often goes through and steals the neighbors' mail.,1,reputation,747530,749652,2122,m,0
218207,47,3,2,4,6,f,Fiona.jpg,pieFS3.bmp,Fiona can't afford to pay her medical bills,2,na,761743,763752,2009,z,1
