id,Trial_Number,Fairness_score,PlayerProposedAmount,OpponentProposedAmount,Gender,StimulusCentre,StakeImg,Stimuli_OnsetTime,Stimuli_RTTime,Stimuli_RT,Stimuli_RESP,AcceptOffer
219089,7,2,5,7,f,Susan.jpg,pieFS2.bmp,614617,617872,3255,z,1
219089,8,5,1,9,m,James.jpg,pieFS5.bmp,625452,628766,3314,z,1
219089,9,3,4,9,f,Anita.jpg,pieFS3.bmp,636337,639397,3060,z,1
219089,10,3,3,7,m,Chris.jpg,pieFS3.bmp,646972,649877,2905,z,1
219089,11,4,3,12,m,Paul.jpg,pieFS4.bmp,657456,660595,3139,z,1
219089,12,3,2,4,f,Jane.jpg,pieFS3.bmp,668174,671083,2909,z,1
219089,13,3,6,14,m,John.jpg,pieFS3.bmp,678658,681789,3131,z,1
219089,14,4,3,12,f,Laura.jpg,pieFS4.bmp,689359,692176,2817,z,1
219089,15,5,2,18,m,Tom.jpg,pieFS5.bmp,699760,702376,2616,z,1
219089,16,4,1,4,f,Silvia.jpg,pieFS4.bmp,709959,713006,3047,z,1
219089,17,4,4,16,m,Frank.jpg,pieFS4.bmp,720577,723150,2573,z,1
219089,18,5,1,9,f,Jessica.jpg,pieFS5.bmp,730727,733499,2772,z,1
219089,19,3,1,2,f,Sandra.jpg,pieFS3.bmp,741077,743980,2903,z,1
219089,20,5,2,18,f,Liz.jpg,pieFS5.bmp,751561,754517,2956,z,1
219089,21,4,1,4,m,Stephan.jpg,pieFS4.bmp,762095,764118,2023,z,1
219089,22,4,2,8,f,Christina.jpg,pieFS4.bmp,771693,774392,2699,z,1
219089,23,1,9,9,m,Michael.jpg,pieFS1.bmp,781976,784985,3009,z,1
219089,24,1,8,8,f,Becky.jpg,pieFS1.bmp,792561,795447,2886,z,1
219089,25,2,5,7,m,Eric.jpg,pieFS2.bmp,803028,805778,2750,z,1
219089,26,5,2,18,m,Kevin.jpg,pieFS5.bmp,813361,816146,2785,z,1
219144,1,4,1,4,f,Anita.jpg,pieFS4.bmp,155305,159381,4076,z,1
219144,2,5,1,9,f,Silvia.jpg,pieFS5.bmp,166959,170418,3459,m,0
219144,3,3,5,11,f,Mary.jpg,pieFS3.bmp,177995,183810,5815,z,1
219144,4,4,4,16,f,Jessica.jpg,pieFS4.bmp,191388,196823,5435,m,0
219144,5,4,4,16,m,Frank.jpg,pieFS4.bmp,204397,208608,4211,z,1
219144,6,4,1,4,m,James.jpg,pieFS4.bmp,216185,226062,9877,m,0
219144,7,5,1,9,m,Chris.jpg,pieFS5.bmp,233642,236687,3045,m,0
219144,8,2,5,7,m,Paul.jpg,pieFS2.bmp,244260,247203,2943,z,1
219144,9,3,3,7,m,Kevin.jpg,pieFS3.bmp,254777,258078,3301,z,1
219144,10,4,3,12,f,Sandra.jpg,pieFS4.bmp,265662,268548,2886,z,1
219144,11,1,9,9,m,David.jpg,pieFS1.bmp,276130,278158,2028,z,1
219144,12,4,2,8,f,Liz.jpg,pieFS4.bmp,285744,289051,3307,z,1
219144,13,1,8,8,f,Becky.jpg,pieFS1.bmp,296630,298474,1844,z,1
219144,14,5,2,18,f,Christina.jpg,pieFS5.bmp,306060,309271,3211,m,0
219144,15,3,5,11,m,Robert.jpg,pieFS3.bmp,316845,318806,1961,z,1
219144,16,5,2,18,m,Stephan.jpg,pieFS5.bmp,326393,328491,2098,m,0
219144,17,5,2,18,f,Jane.jpg,pieFS5.bmp,336074,337882,1808,m,0
219144,18,2,5,7,f,Laura.jpg,pieFS2.bmp,345455,346929,1474,z,1
219144,19,3,6,14,m,John.jpg,pieFS3.bmp,354501,356774,2273,z,1
219144,20,5,1,9,m,Michael.jpg,pieFS5.bmp,364349,366712,2363,m,0
219144,21,5,2,18,m,Eric.jpg,pieFS5.bmp,374281,377341,3060,m,0
219144,22,3,1,2,f,Susan.jpg,pieFS3.bmp,384916,387666,2750,z,1
219144,23,4,3,12,m,Richard.jpg,pieFS4.bmp,395249,398838,3589,m,0
219144,24,3,2,4,f,Anna.jpg,pieFS3.bmp,406419,408261,1842,z,1
219144,25,2,3,4,m,Tom.jpg,pieFS2.bmp,415833,417839,2006,z,1
219144,26,3,4,9,f,Michelle.jpg,pieFS3.bmp,425414,427324,1910,z,1
219471,1,4,4,16,f,Sandra.jpg,pieFS4.bmp,171491,176573,5082,p,0
219471,2,4,4,16,m,Chris.jpg,pieFS4.bmp,184193,187353,3160,p,0
219471,3,4,3,12,m,Richard.jpg,pieFS4.bmp,194981,198873,3892,q,1
219471,4,5,1,9,m,Michael.jpg,pieFS5.bmp,206501,209453,2952,p,0
219471,5,3,1,2,f,Jessica.jpg,pieFS3.bmp,217073,220393,3320,q,1
219471,6,4,1,4,f,Anita.jpg,pieFS4.bmp,228011,231033,3022,q,1
219471,7,3,4,9,f,Christina.jpg,pieFS3.bmp,238665,243553,4888,q,1
219471,8,3,3,7,m,Tom.jpg,pieFS3.bmp,251184,254773,3589,p,0
219471,9,5,2,18,m,Eric.jpg,pieFS5.bmp,262405,264613,2208,p,0
219471,10,1,9,9,m,Robert.jpg,pieFS1.bmp,272244,275313,3069,q,1
219471,11,3,6,14,m,Paul.jpg,pieFS3.bmp,282932,285253,2321,q,1
219471,12,4,1,4,m,David.jpg,pieFS4.bmp,292871,294833,1962,q,1
219471,13,1,8,8,f,Mary.jpg,pieFS1.bmp,302460,304733,2273,q,1
219471,14,2,5,7,m,Kevin.jpg,pieFS2.bmp,312366,314333,1967,q,1
219471,15,2,5,7,f,Anna.jpg,pieFS2.bmp,321955,323673,1718,q,1
219471,16,5,2,18,f,Becky.jpg,pieFS5.bmp,331294,332893,1599,p,0
219471,17,5,2,18,f,Silvia.jpg,pieFS5.bmp,340517,342733,2216,p,0
219471,18,5,1,9,m,Frank.jpg,pieFS5.bmp,350356,352773,2417,p,0
219471,19,5,2,18,m,John.jpg,pieFS5.bmp,360395,363753,3358,p,0
219471,20,3,2,4,f,Michelle.jpg,pieFS3.bmp,371383,373713,2330,q,1
219471,21,4,3,12,f,Liz.jpg,pieFS4.bmp,381338,385113,3775,p,0
219471,22,2,3,4,m,James.jpg,pieFS2.bmp,392742,394614,1872,q,1
219471,23,3,5,11,f,Laura.jpg,pieFS3.bmp,402248,403994,1746,q,1
219471,24,3,5,11,m,Stephan.jpg,pieFS3.bmp,411621,413254,1633,q,1
219471,25,5,1,9,f,Susan.jpg,pieFS5.bmp,420877,422714,1837,p,0
219471,26,4,2,8,f,Jane.jpg,pieFS4.bmp,430333,434174,3841,p,0
219675,1,3,5,11,m,Frank.jpg,pieFS3.bmp,834348,837836,3488,q,1
219675,2,3,6,14,m,John.jpg,pieFS3.bmp,845486,847276,1790,q,1
219675,3,3,3,7,m,Kevin.jpg,pieFS3.bmp,854909,856556,1647,q,1
219675,4,5,2,18,f,Becky.jpg,pieFS5.bmp,864182,865876,1694,q,1
219675,5,4,4,16,m,Paul.jpg,pieFS4.bmp,873505,875236,1731,q,1
219675,6,1,8,8,f,Jane.jpg,pieFS1.bmp,882861,884936,2075,q,1
219675,7,5,2,18,f,Sandra.jpg,pieFS5.bmp,892567,894157,1590,q,1
219675,8,5,1,9,m,James.jpg,pieFS5.bmp,901790,903577,1787,q,1
219675,9,5,2,18,m,Eric.jpg,pieFS5.bmp,911212,912817,1605,q,1
219675,10,3,4,9,f,Liz.jpg,pieFS3.bmp,920435,921937,1502,q,1
219675,11,1,9,9,m,Chris.jpg,pieFS1.bmp,929559,930877,1318,q,1
219675,12,4,3,12,f,Susan.jpg,pieFS4.bmp,938499,939997,1498,q,1
219675,13,5,1,9,f,Christina.jpg,pieFS5.bmp,947622,949377,1755,q,1
219675,14,3,2,4,f,Jessica.jpg,pieFS3.bmp,956995,958697,1702,q,1
219675,15,5,1,9,m,Robert.jpg,pieFS5.bmp,966317,967777,1460,q,1
219675,16,2,3,4,m,Richard.jpg,pieFS2.bmp,975407,976738,1331,q,1
219675,17,4,1,4,f,Anita.jpg,pieFS4.bmp,984381,986098,1717,q,1
219675,18,4,3,12,m,Stephan.jpg,pieFS4.bmp,993720,995218,1498,q,1
219675,19,2,5,7,f,Laura.jpg,pieFS2.bmp,1002843,1004698,1855,q,1
219675,20,4,1,4,m,Michael.jpg,pieFS4.bmp,1012316,1014058,1742,q,1
219675,21,4,4,16,f,Mary.jpg,pieFS4.bmp,1021689,1023178,1489,q,1
219675,22,2,5,7,m,Tom.jpg,pieFS2.bmp,1030795,1032178,1383,q,1
219675,23,5,2,18,m,David.jpg,pieFS5.bmp,1039802,1041658,1856,q,1
219675,24,4,2,8,f,Silvia.jpg,pieFS4.bmp,1049291,1051338,2047,q,1
219675,25,3,5,11,f,Anna.jpg,pieFS3.bmp,1058964,1060198,1234,q,1
219675,26,3,1,2,f,Michelle.jpg,pieFS3.bmp,1067821,1069039,1218,q,1
219698,1,3,5,11,f,Laura.jpg,pieFS3.bmp,340802,347049,6247,q,1
219698,2,5,1,9,m,Chris.jpg,pieFS5.bmp,354703,360549,5846,p,0
219698,3,5,2,18,f,Susan.jpg,pieFS5.bmp,368188,372589,4401,p,0
219698,4,3,2,4,f,Silvia.jpg,pieFS3.bmp,380224,385289,5065,q,1
219698,5,3,4,9,f,Michelle.jpg,pieFS3.bmp,392927,400249,7322,p,0
219698,6,4,1,4,f,Anna.jpg,pieFS4.bmp,407877,418370,10493,q,1
219698,7,5,2,18,m,Michael.jpg,pieFS5.bmp,426007,432190,6183,p,0
219698,8,1,8,8,f,Sandra.jpg,pieFS1.bmp,439824,442630,2806,q,1
219698,9,4,3,12,f,Mary.jpg,pieFS4.bmp,450263,457270,7007,q,1
219698,10,4,3,12,m,Paul.jpg,pieFS4.bmp,464896,472470,7574,p,0
219698,11,2,3,4,m,Frank.jpg,pieFS2.bmp,480096,482750,2654,q,1
219698,12,4,2,8,f,Christina.jpg,pieFS4.bmp,490385,495630,5245,q,1
219698,13,2,5,7,f,Liz.jpg,pieFS2.bmp,503254,505411,2157,q,1
219698,14,1,9,9,m,Stephan.jpg,pieFS1.bmp,513043,516491,3448,q,1
219698,15,4,4,16,m,Kevin.jpg,pieFS4.bmp,524130,532131,8001,q,1
219698,16,3,3,7,m,David.jpg,pieFS3.bmp,539763,547031,7268,p,0
219698,17,3,5,11,m,John.jpg,pieFS3.bmp,554663,558771,4108,q,1
219698,18,5,1,9,m,James.jpg,pieFS5.bmp,566400,570011,3611,p,0
219698,19,5,2,18,m,Robert.jpg,pieFS5.bmp,577670,580772,3102,p,0
219698,20,4,1,4,m,Richard.jpg,pieFS4.bmp,588408,590792,2384,q,1
219698,21,3,1,2,f,Anita.jpg,pieFS3.bmp,598431,600912,2481,q,1
219698,22,5,2,18,f,Becky.jpg,pieFS5.bmp,608553,614592,6039,p,0
219698,23,5,1,9,f,Jane.jpg,pieFS5.bmp,622221,625072,2851,q,1
219698,24,4,4,16,f,Jessica.jpg,pieFS4.bmp,632709,637032,4323,q,1
219698,25,3,6,14,m,Eric.jpg,pieFS3.bmp,644679,650292,5613,q,1
219698,26,2,5,7,m,Tom.jpg,pieFS2.bmp,657914,660252,2338,q,1
219772,1,4,3,12,m,David.jpg,pieFS4.bmp,226247,229852,3605,q,1
219772,2,5,1,9,m,John.jpg,pieFS5.bmp,237585,240272,2687,p,0
219772,3,4,2,8,f,Michelle.jpg,pieFS4.bmp,247923,267572,19649,p,0
219772,4,3,6,14,m,Michael.jpg,pieFS3.bmp,275210,278833,3623,q,1
219772,5,2,3,4,m,Tom.jpg,pieFS2.bmp,286481,289713,3232,q,1
219772,6,3,3,7,m,Eric.jpg,pieFS3.bmp,297369,300753,3384,p,0
219772,7,4,3,12,f,Jessica.jpg,pieFS4.bmp,308406,311133,2727,p,0
219772,8,5,2,18,f,Liz.jpg,pieFS5.bmp,318778,321114,2336,p,0
219772,9,3,1,2,f,Sandra.jpg,pieFS3.bmp,328767,332134,3367,q,1
219772,10,4,4,16,f,Susan.jpg,pieFS4.bmp,339771,342114,2343,p,0
219772,11,4,1,4,m,Kevin.jpg,pieFS4.bmp,349760,355394,5634,q,1
219772,12,5,2,18,m,James.jpg,pieFS5.bmp,363029,365274,2245,q,1
219772,13,5,1,9,f,Jane.jpg,pieFS5.bmp,372918,375855,2937,q,1
219772,14,3,2,4,f,Anita.jpg,pieFS3.bmp,383506,385895,2389,q,1
219772,15,3,4,9,f,Silvia.jpg,pieFS3.bmp,393545,395715,2170,q,1
219772,16,2,5,7,m,Stephan.jpg,pieFS2.bmp,403368,405395,2027,q,1
219772,17,1,9,9,m,Paul.jpg,pieFS1.bmp,413023,414995,1972,q,1
219772,18,1,8,8,f,Christina.jpg,pieFS1.bmp,422630,424755,2125,q,1
219772,19,3,5,11,m,Frank.jpg,pieFS3.bmp,432402,434356,1954,q,1
219772,20,2,5,7,f,Becky.jpg,pieFS2.bmp,442008,444356,2348,q,1
219772,21,4,4,16,m,Richard.jpg,pieFS4.bmp,451980,454316,2336,q,1
219772,22,3,5,11,f,Laura.jpg,pieFS3.bmp,461953,464216,2263,q,1
219772,23,5,2,18,m,Robert.jpg,pieFS5.bmp,471875,474996,3121,p,0
219772,24,5,2,18,f,Anna.jpg,pieFS5.bmp,482630,484937,2307,p,0
219772,25,5,1,9,m,Chris.jpg,pieFS5.bmp,492585,495077,2492,p,0
219772,26,4,1,4,f,Mary.jpg,pieFS4.bmp,502724,507957,5233,q,1
220041,1,4,2,8,f,Anna.jpg,pieFS4.bmp,251280,256530,5250,q,1
220041,2,5,2,18,m,Tom.jpg,pieFS5.bmp,264166,268370,4204,q,1
220041,3,4,4,16,f,Christina.jpg,pieFS4.bmp,276003,280250,4247,q,1
220041,4,4,3,12,m,John.jpg,pieFS4.bmp,287889,291630,3741,p,0
220041,5,2,3,4,m,Eric.jpg,pieFS2.bmp,299310,305630,6320,p,0
220041,6,5,2,18,f,Michelle.jpg,pieFS5.bmp,313278,318570,5292,p,0
220041,7,3,5,11,m,Richard.jpg,pieFS3.bmp,326213,331931,5718,p,0
220041,8,3,4,9,f,Silvia.jpg,pieFS3.bmp,339582,343431,3849,p,0
220041,9,5,1,9,f,Jessica.jpg,pieFS5.bmp,351085,353751,2666,p,0
220041,10,1,8,8,f,Sandra.jpg,pieFS1.bmp,361407,364331,2924,q,1
220041,11,4,3,12,f,Jane.jpg,pieFS4.bmp,371962,374531,2569,p,0
220041,12,3,6,14,m,Kevin.jpg,pieFS3.bmp,382151,387471,5320,p,0
220041,13,3,2,4,f,Susan.jpg,pieFS3.bmp,395103,397771,2668,p,0
220041,14,4,1,4,m,Paul.jpg,pieFS4.bmp,405441,407471,2030,p,0
220041,15,2,5,7,m,David.jpg,pieFS2.bmp,415147,418692,3545,p,0
220041,16,4,1,4,f,Anita.jpg,pieFS4.bmp,426385,428692,2307,p,0
220041,17,3,5,11,f,Becky.jpg,pieFS3.bmp,436357,439112,2755,p,0
220041,18,3,3,7,m,Robert.jpg,pieFS3.bmp,446778,448812,2034,p,0
220041,19,3,1,2,f,Liz.jpg,pieFS3.bmp,456468,459152,2684,p,0
220041,20,4,4,16,m,Frank.jpg,pieFS4.bmp,466823,469552,2729,p,0
220041,21,5,2,18,m,Stephan.jpg,pieFS5.bmp,477211,479872,2661,p,0
220041,22,5,1,9,m,James.jpg,pieFS5.bmp,487533,492632,5099,p,0
220041,23,5,1,9,m,Chris.jpg,pieFS5.bmp,500302,502173,1871,p,0
220041,24,2,5,7,f,Mary.jpg,pieFS2.bmp,509841,531953,22112,p,0
220041,25,1,9,9,m,Michael.jpg,pieFS1.bmp,539625,542053,2428,q,1
220041,26,5,2,18,f,Laura.jpg,pieFS5.bmp,549713,552453,2740,p,0
220043,1,4,3,12,m,Eric.jpg,pieFS4.bmp,345152,349580,4428,q,1
220043,2,5,2,18,m,John.jpg,pieFS5.bmp,357256,360120,2864,p,0
220043,3,3,5,11,f,Laura.jpg,pieFS3.bmp,367777,369580,1803,q,1
220043,4,3,3,7,m,Richard.jpg,pieFS3.bmp,377233,378760,1527,q,1
220043,5,2,5,7,f,Jane.jpg,pieFS2.bmp,386423,387740,1317,q,1
220043,6,4,3,12,f,Christina.jpg,pieFS4.bmp,395380,396960,1580,p,0
220043,7,3,6,14,m,Michael.jpg,pieFS3.bmp,404586,406020,1434,q,1
220043,8,5,2,18,f,Becky.jpg,pieFS5.bmp,413660,415161,1501,p,0
220043,9,5,2,18,f,Liz.jpg,pieFS5.bmp,422783,424421,1638,p,0
220043,10,5,1,9,f,Anita.jpg,pieFS5.bmp,432056,433681,1625,p,0
220043,11,4,1,4,m,Frank.jpg,pieFS4.bmp,441312,443161,1849,p,0
220043,12,2,3,4,m,James.jpg,pieFS2.bmp,450802,452761,1959,q,1
220043,13,4,1,4,f,Sandra.jpg,pieFS4.bmp,460391,463562,3171,p,0
220043,14,4,4,16,m,Kevin.jpg,pieFS4.bmp,471196,473702,2506,p,0
220043,15,1,8,8,f,Michelle.jpg,pieFS1.bmp,481335,484262,2927,q,1
220043,16,5,1,9,m,Chris.jpg,pieFS5.bmp,491889,493782,1893,p,0
220043,17,3,4,9,f,Silvia.jpg,pieFS3.bmp,501412,503542,2130,q,1
220043,18,3,1,2,f,Susan.jpg,pieFS3.bmp,511185,512583,1398,q,1
220043,19,4,2,8,f,Mary.jpg,pieFS4.bmp,520208,523283,3075,p,0
220043,20,4,4,16,f,Anna.jpg,pieFS4.bmp,530913,535163,4250,q,1
220043,21,3,5,11,m,Tom.jpg,pieFS3.bmp,542800,545103,2303,q,1
220043,22,2,5,7,m,David.jpg,pieFS2.bmp,552739,554363,1624,q,1
220043,23,3,2,4,f,Jessica.jpg,pieFS3.bmp,561995,563923,1928,q,1
220043,24,5,2,18,m,Stephan.jpg,pieFS5.bmp,571568,573724,2156,p,0
220043,25,5,1,9,m,Paul.jpg,pieFS5.bmp,581374,582824,1450,p,0
220043,26,1,9,9,m,Robert.jpg,pieFS1.bmp,590530,591924,1394,q,1
220104,1,3,6,14,m,Richard.jpg,pieFS3.bmp,347343,350204,2861,q,1
220104,2,1,9,9,m,Michael.jpg,pieFS1.bmp,357848,359684,1836,q,1
220104,3,4,2,8,f,Silvia.jpg,pieFS4.bmp,367321,369064,1743,q,1
220104,4,4,1,4,m,Stephan.jpg,pieFS4.bmp,376694,378685,1991,q,1
220104,5,5,2,18,m,Chris.jpg,pieFS5.bmp,386316,387885,1569,q,1
220104,6,5,2,18,f,Mary.jpg,pieFS5.bmp,395540,397385,1845,q,1
220104,7,4,1,4,f,Liz.jpg,pieFS4.bmp,405046,406465,1419,q,1
220104,8,4,4,16,f,Sandra.jpg,pieFS4.bmp,414136,415725,1589,q,1
220104,9,3,5,11,m,Paul.jpg,pieFS3.bmp,423409,424766,1357,q,1
220104,10,4,3,12,m,James.jpg,pieFS4.bmp,432449,433786,1337,q,1
220104,11,3,2,4,f,Anita.jpg,pieFS3.bmp,441472,443006,1534,q,1
220104,12,1,8,8,f,Anna.jpg,pieFS1.bmp,450662,452226,1564,q,1
220104,13,2,5,7,f,Susan.jpg,pieFS2.bmp,459902,461507,1605,q,1
220104,14,5,2,18,f,Jane.jpg,pieFS5.bmp,469192,470747,1555,q,1
220104,15,3,5,11,f,Michelle.jpg,pieFS3.bmp,478398,479867,1469,q,1
220104,16,3,1,2,f,Becky.jpg,pieFS3.bmp,487505,488967,1462,q,1
220104,17,5,1,9,m,Eric.jpg,pieFS5.bmp,496595,498088,1493,q,1
220104,18,4,3,12,f,Jessica.jpg,pieFS4.bmp,505735,507108,1373,q,1
220104,19,2,3,4,m,John.jpg,pieFS2.bmp,514741,516948,2207,q,1
220104,20,5,1,9,f,Christina.jpg,pieFS5.bmp,524581,525968,1387,q,1
220104,21,2,5,7,m,David.jpg,pieFS2.bmp,533587,534849,1262,q,1
220104,22,4,4,16,m,Tom.jpg,pieFS4.bmp,542478,543869,1391,q,1
220104,23,3,4,9,f,Laura.jpg,pieFS3.bmp,551501,552689,1188,q,1
220104,24,5,1,9,m,Kevin.jpg,pieFS5.bmp,560325,561929,1604,q,1
220104,25,3,3,7,m,Robert.jpg,pieFS3.bmp,569564,570749,1185,q,1
220104,26,5,2,18,m,Frank.jpg,pieFS5.bmp,578388,579810,1422,q,1
220105,1,3,6,14,m,David.jpg,pieFS3.bmp,167633,172070,4437,m,0
220105,2,3,3,7,m,John.jpg,pieFS3.bmp,179722,184023,4301,m,0
220105,3,3,4,9,f,Sandra.jpg,pieFS3.bmp,191677,195399,3722,m,0
220105,4,1,9,9,m,Paul.jpg,pieFS1.bmp,203048,206727,3679,z,1
220105,5,5,2,18,m,Tom.jpg,pieFS5.bmp,214368,217151,2783,m,0
220105,6,4,2,8,f,Becky.jpg,pieFS4.bmp,224785,227744,2959,m,0
220105,7,5,2,18,f,Jessica.jpg,pieFS5.bmp,235386,238573,3187,m,0
220105,8,4,3,12,m,Frank.jpg,pieFS4.bmp,246221,249339,3118,m,0
220105,9,4,1,4,f,Liz.jpg,pieFS4.bmp,256989,259543,2554,m,0
220105,10,4,3,12,f,Mary.jpg,pieFS4.bmp,267189,270361,3172,m,0
220105,11,3,2,4,f,Susan.jpg,pieFS3.bmp,278007,281388,3381,m,0
220105,12,4,4,16,f,Michelle.jpg,pieFS4.bmp,289026,291701,2675,m,0
220105,13,5,2,18,m,Eric.jpg,pieFS5.bmp,299326,302195,2869,m,0
220105,14,5,1,9,f,Laura.jpg,pieFS5.bmp,309827,312227,2400,m,0
220105,15,3,5,11,m,Michael.jpg,pieFS3.bmp,319860,324634,4774,m,0
220105,16,4,1,4,m,Richard.jpg,pieFS4.bmp,332283,334878,2595,m,0
220105,17,3,1,2,f,Jane.jpg,pieFS3.bmp,342516,348729,6213,z,1
220105,18,2,3,4,m,Robert.jpg,pieFS2.bmp,356378,361682,5304,m,0
220105,19,2,5,7,f,Anita.jpg,pieFS2.bmp,369320,373792,4472,m,0
220105,20,1,8,8,f,Christina.jpg,pieFS1.bmp,381443,385027,3584,z,1
220105,21,4,4,16,m,Kevin.jpg,pieFS4.bmp,392679,395363,2684,m,0
220105,22,2,5,7,m,James.jpg,pieFS2.bmp,403013,406763,3750,m,0
220105,23,5,1,9,m,Stephan.jpg,pieFS5.bmp,414399,417467,3068,m,0
220105,24,5,2,18,f,Silvia.jpg,pieFS5.bmp,425118,427686,2568,m,0
220105,25,5,1,9,m,Chris.jpg,pieFS5.bmp,435334,437952,2618,m,0
220105,26,3,5,11,f,Anna.jpg,pieFS3.bmp,445601,448705,3104,m,0
220130,1,4,4,16,m,Paul.jpg,pieFS4.bmp,382698,387982,5284,p,0
220130,2,2,3,4,m,Frank.jpg,pieFS2.bmp,395667,398502,2835,q,1
220130,3,5,2,18,m,Richard.jpg,pieFS5.bmp,406622,409003,2381,p,0
220130,4,5,2,18,f,Anita.jpg,pieFS5.bmp,416677,419263,2586,p,0
220130,5,3,5,11,f,Jessica.jpg,pieFS3.bmp,426966,430763,3797,q,1
220130,6,5,2,18,m,David.jpg,pieFS5.bmp,438470,441424,2954,p,0
220130,7,4,1,4,f,Silvia.jpg,pieFS4.bmp,449108,451944,2836,p,0
220130,8,5,1,9,m,Eric.jpg,pieFS5.bmp,459630,461904,2274,p,0
220130,9,1,9,9,m,Robert.jpg,pieFS1.bmp,469585,472204,2619,q,1
220130,10,4,2,8,f,Jane.jpg,pieFS4.bmp,479891,482245,2354,p,0
220130,11,4,1,4,m,John.jpg,pieFS4.bmp,489930,492065,2135,p,0
220130,12,2,5,7,m,James.jpg,pieFS2.bmp,499769,502725,2956,q,1
220130,13,3,6,14,m,Stephan.jpg,pieFS3.bmp,510440,513285,2845,q,1
220130,14,4,3,12,m,Chris.jpg,pieFS4.bmp,521079,523246,2167,p,0
220130,15,2,5,7,f,Susan.jpg,pieFS2.bmp,530951,533566,2615,q,1
220130,16,3,2,4,f,Mary.jpg,pieFS3.bmp,541273,545186,3913,q,1
220130,17,4,3,12,f,Michelle.jpg,pieFS4.bmp,552894,555306,2412,p,0
220130,18,3,4,9,f,Becky.jpg,pieFS3.bmp,563016,567787,4771,q,1
220130,19,4,4,16,f,Christina.jpg,pieFS4.bmp,575502,577867,2365,p,0
220130,20,5,1,9,m,Tom.jpg,pieFS5.bmp,585574,588128,2554,p,0
220130,21,3,3,7,m,Michael.jpg,pieFS3.bmp,595846,598768,2922,p,0
220130,22,1,8,8,f,Liz.jpg,pieFS1.bmp,606468,609188,2720,q,1
220130,23,5,2,18,f,Anna.jpg,pieFS5.bmp,616890,619788,2898,p,0
220130,24,5,1,9,f,Sandra.jpg,pieFS5.bmp,627495,629989,2494,p,0
220130,25,3,1,2,f,Laura.jpg,pieFS3.bmp,637717,639749,2032,q,1
220130,26,3,5,11,m,Kevin.jpg,pieFS3.bmp,647456,649749,2293,q,1
220152,1,5,2,18,f,Jessica.jpg,pieFS5.bmp,284174,287156,2982,p,0
220152,2,2,5,7,f,Silvia.jpg,pieFS2.bmp,294809,297141,2332,q,1
220152,3,5,2,18,m,David.jpg,pieFS5.bmp,304791,307704,2913,p,0
220152,4,3,6,14,m,Michael.jpg,pieFS3.bmp,315359,317266,1907,q,1
220152,5,5,1,9,m,Chris.jpg,pieFS5.bmp,324906,327643,2737,p,0
220152,6,5,1,9,m,Frank.jpg,pieFS5.bmp,335290,337752,2462,p,0
220152,7,2,5,7,m,Eric.jpg,pieFS2.bmp,345406,347378,1972,q,1
220152,8,3,3,7,m,Robert.jpg,pieFS3.bmp,355021,356374,1353,q,1
220152,9,3,2,4,f,Sandra.jpg,pieFS3.bmp,364016,365469,1453,q,1
220152,10,3,1,2,f,Anna.jpg,pieFS3.bmp,373113,375295,2182,q,1
220152,11,1,9,9,m,James.jpg,pieFS1.bmp,382944,384235,1291,q,1
220152,12,4,2,8,f,Laura.jpg,pieFS4.bmp,391873,394095,2222,q,1
220152,13,3,5,11,f,Susan.jpg,pieFS3.bmp,401739,403158,1419,q,1
220152,14,4,4,16,m,Kevin.jpg,pieFS4.bmp,410801,412486,1685,q,1
220152,15,4,4,16,f,Anita.jpg,pieFS4.bmp,420132,421487,1355,q,1
220152,16,5,1,9,f,Liz.jpg,pieFS5.bmp,429111,431050,1939,p,0
220152,17,3,4,9,f,Jane.jpg,pieFS3.bmp,438692,439980,1288,q,1
220152,18,3,5,11,m,Stephan.jpg,pieFS3.bmp,447621,448957,1336,q,1
220152,19,1,8,8,f,Christina.jpg,pieFS1.bmp,456600,457921,1321,q,1
220152,20,2,3,4,m,Tom.jpg,pieFS2.bmp,465579,467702,2123,q,1
220152,21,5,2,18,m,John.jpg,pieFS5.bmp,475344,477874,2530,p,0
220152,22,4,3,12,m,Paul.jpg,pieFS4.bmp,485527,487031,1504,q,1
220152,23,4,3,12,f,Becky.jpg,pieFS4.bmp,494673,496791,2118,q,1
220152,24,4,1,4,f,Mary.jpg,pieFS4.bmp,504438,505829,1391,p,0
220152,25,4,1,4,m,Richard.jpg,pieFS4.bmp,513468,515385,1917,p,0
220152,26,5,2,18,f,Michelle.jpg,pieFS5.bmp,523032,525072,2040,q,1
220184,1,5,2,18,m,Chris.jpg,pieFS5.bmp,410870,413926,3056,p,0
220184,2,2,3,4,m,Paul.jpg,pieFS2.bmp,421642,424826,3184,q,1
220184,3,5,1,9,f,Susan.jpg,pieFS5.bmp,432529,436747,4218,p,0
220184,4,1,8,8,f,Anna.jpg,pieFS1.bmp,444466,448067,3601,q,1
220184,5,3,2,4,f,Anita.jpg,pieFS3.bmp,455787,461267,5480,p,0
220184,6,5,2,18,f,Mary.jpg,pieFS5.bmp,468972,471107,2135,p,0
220184,7,5,1,9,m,Frank.jpg,pieFS5.bmp,478794,480487,1693,p,0
220184,8,4,4,16,m,Richard.jpg,pieFS4.bmp,488184,489808,1624,p,0
220184,9,4,4,16,f,Jane.jpg,pieFS4.bmp,497523,499327,1804,p,0
